445,470,460,367,481,391,326,377,470,412,423,513,413,496,392,356,431,353,430,454
67,70,91,200,285,448,635,829,1061,1315,1749,2246,2738,3054,3230,3685,4084,4171,4386,5566
0,2,9,33,67,141,214,352,505,777,1180,1566,2073,2508,3583,4265,5198,5617,6154,8027
0,0,7,8,26,28,57,130,265,455,698,972,1200,1753,2774,4016,5087,6249,7418,10006
0,0,1,1,4,5,29,64,125,201,262,507,792,1378,2214,3079,4298,6141,7941,11768
0,0,0,0,0,4,13,37,76,107,175,324,643,972,1659,2491,3672,5507,8047,12648
0,0,0,1,2,1,5,24,29,34,97,212,371,604,1131,1909,3182,5050,7610,12649
0,0,0,0,0,0,0,10,19,35,69,125,255,501,885,1465,2543,4533,7596,11897
0,0,0,0,0,1,0,1,12,19,41,97,194,329,672,1232,2335,4190,6854,11144
0,0,0,0,0,0,1,4,8,9,34,56,118,224,491,1002,1902,3638,6064,10520
0,0,0,0,0,0,1,2,2,3,17,28,89,198,393,724,1563,3056,5510,9518
0,0,0,0,0,0,0,1,4,14,16,29,53,147,317,727,1503,2934,4898,8396
0,0,0,0,0,0,0,0,0,1,6,17,45,124,292,612,1336,2584,4273,7245
0,0,0,0,0,0,0,0,0,0,2,14,40,84,199,432,985,2149,3589,6667
0,0,0,0,0,0,0,0,0,1,4,10,26,82,202,414,864,1666,3133,5633
0,0,0,0,0,0,0,0,0,0,3,9,17,47,137,316,772,1550,2755,4807
0,0,0,0,0,0,0,0,0,2,6,12,23,55,124,273,613,1377,2474,4276
0,0,0,0,0,0,0,0,0,4,7,11,15,44,101,238,535,1155,2034,3571
0,0,0,0,0,0,0,0,0,3,1,9,12,24,67,196,421,931,1591,2953
0,0,0,0,0,0,0,0,0,0,0,4,3,12,55,142,397,861,1462,2716
0,0,0,0,0,0,0,0,0,0,0,0,2,17,40,165,385,843,1411,2144
0,0,0,0,0,0,0,0,0,0,0,1,2,14,44,126,311,659,1039,1789
0,0,0,0,0,0,0,0,0,0,0,4,11,19,53,117,237,497,821,1589
0,0,0,0,0,0,0,0,0,0,0,0,4,8,53,89,175,400,837,1451
0,0,0,0,0,0,0,0,0,0,0,0,9,18,27,71,159,356,652,1282
0,0,0,0,0,0,0,0,1,2,0,4,4,21,40,71,149,291,560,1014
0,0,0,0,0,0,0,0,1,2,1,8,2,11,33,61,126,247,488,945
0,0,0,0,0,0,0,0,0,0,0,2,4,15,16,58,120,268,525,836
0,0,0,0,0,0,0,0,0,0,0,4,2,5,17,32,78,235,408,746
0,0,0,0,0,0,0,0,0,1,0,0,2,5,12,32,74,265,348,652
0,0,0,0,0,0,0,0,0,0,0,0,1,10,22,38,93,196,357,561
0,0,0,0,0,0,0,0,0,0,1,3,2,5,21,52,89,187,381,656
0,0,0,0,0,0,0,0,0,0,0,0,2,13,11,31,113,191,261,490
0,0,0,0,0,0,0,0,0,0,0,2,3,8,20,19,64,155,270,417
0,0,0,0,0,0,0,0,0,0,0,1,0,9,16,30,66,157,221,416
0,0,0,0,0,0,0,0,0,0,0,3,7,10,6,32,72,156,234,350
0,0,0,0,0,0,0,0,0,0,0,1,3,4,7,15,29,147,257,283
0,0,0,0,0,0,0,0,0,0,0,0,2,1,12,22,73,111,192,329
0,0,0,0,0,0,0,0,0,0,0,1,1,7,12,19,57,82,143,266
0,0,0,0,0,0,0,0,0,0,0,0,1,7,10,13,35,55,119,242
0,0,0,0,0,0,0,0,0,0,0,0,3,9,11,36,56,85,127,254
0,0,0,0,0,0,0,0,0,0,1,2,8,10,11,29,48,88,142,208
0,0,0,0,0,0,0,0,0,0,0,2,13,4,13,22,38,98,141,212
0,0,0,0,0,0,0,0,0,0,0,0,6,3,7,19,47,77,145,256
0,0,0,0,0,0,0,0,0,0,1,2,2,5,9,18,39,78,160,279
0,0,0,0,0,0,0,0,0,0,0,5,7,7,5,30,49,92,156,309
0,0,0,0,0,0,0,0,2,0,6,8,9,20,28,44,63,103,186,304
0,0,0,0,0,0,0,0,0,0,1,1,7,12,20,39,83,94,185,280
0,0,0,0,0,0,0,0,0,0,3,3,3,11,18,30,57,106,154,305
