1016,1018,893,1062,1064,977,979,1101,1127,1058,904,931,962,937,1008,1037,1025,1067,1058,1105
8841,6462,6434,6198,5374,4958,4721,4781,4381,3841,3746,3804,4050,4295,4777,5575,6412,7194,6990,8129
10239,7632,6757,6019,5585,4855,4521,4182,4051,3840,3869,4057,4380,5089,6254,7416,8337,9742,10957,14720
11589,8417,7293,6293,5525,4841,4367,3996,3456,3436,3190,3484,4112,4725,5930,7393,9221,10884,12573,18222
12903,9244,7779,6327,5490,4728,4079,3500,3044,2874,2789,2855,3491,4044,5391,7377,9257,11228,14107,20991
13634,9976,8557,6894,5316,4230,3565,2996,2664,2377,2346,2450,2860,3575,5050,6609,9041,12076,15356,23521
14734,10509,8758,7076,5567,4164,3223,2756,2261,1929,1957,2064,2431,2982,4202,6252,8832,11879,16310,25425
15640,10957,9319,7159,5419,3964,2984,2443,2110,1736,1510,1715,1988,2735,3798,5542,8246,12360,17215,26524
16557,11557,9606,7486,5349,3810,2717,2120,1705,1409,1248,1335,1821,2432,3550,5220,8359,12718,17520,27910
17447,12127,9311,7260,5298,3779,2574,1913,1493,1244,1143,1196,1558,2234,3329,4916,7951,12326,18180,29025
18246,12108,9577,7135,5268,3787,2651,1879,1397,1134,1019,1021,1402,1947,3208,5175,8108,12515,18024,28984
18446,12569,9682,7177,5199,3651,2612,1870,1304,988,948,991,1320,1833,3091,5263,8632,12720,17563,28320
18785,12552,9959,7358,5152,3700,2486,1737,1199,921,897,895,1201,1758,2950,5109,8083,12564,18364,29195
19031,13060,10110,7436,5044,3544,2364,1466,1129,832,730,846,1151,1683,2864,4910,7888,12694,18887,29539
19144,13391,10415,7355,5156,3361,2253,1520,1036,747,732,799,1020,1562,2567,4646,7964,12834,18422,30164
19435,13325,10470,7538,5134,3507,2184,1429,969,744,719,776,853,1426,2472,4693,8107,12846,18748,30055
19642,13660,10965,7522,4864,3255,2012,1338,960,768,615,656,936,1305,2405,4610,7767,13145,18731,30078
19632,13669,10854,7822,5217,3348,2008,1301,912,668,493,564,729,1238,2392,4514,7845,12783,19066,30055
19947,13934,10559,7886,5218,3324,1948,1227,856,565,496,563,733,1242,2340,4335,7670,12947,18902,30872
19594,13579,10871,8096,5314,3424,2087,1335,795,619,538,493,705,1276,2392,4315,7911,12528,18970,30397
19516,13548,10816,7959,5492,3494,2123,1314,846,558,399,444,714,1206,2172,4421,8230,12967,18961,30045
19805,13688,10987,7791,5354,3497,2214,1364,779,494,437,438,668,1310,2421,4351,8113,13102,18638,29918
20128,13712,10747,7701,5521,3557,2074,1291,836,524,295,398,715,1320,2433,4363,7958,12982,18684,30385
20035,13781,11081,8045,5342,3441,2060,1272,762,455,308,396,645,1283,2353,4292,7728,12796,18806,30570
20320,13823,10765,7894,5408,3502,2140,1182,602,454,319,361,642,1116,2351,4487,7812,12731,19218,30347
20414,13484,10864,8228,5381,3308,2028,1230,716,442,246,344,578,1098,2211,4508,8050,12785,18908,30974
20002,14113,10897,7740,5233,3353,2043,1242,734,417,272,322,488,995,2117,4435,7969,13177,19339,30508
20176,13924,10951,7817,5237,3305,2104,1225,751,418,301,352,554,1125,2287,4316,7800,12972,19249,30600
20174,13920,10909,7911,5209,3407,2080,1246,674,405,341,387,559,1060,2255,4362,7829,13253,19169,30387
19962,13941,11175,7942,5436,3345,2041,1183,742,421,309,272,481,1053,2290,4472,7761,13177,19637,30271
19958,13840,10795,8011,5421,3386,2002,1114,684,423,322,294,557,1106,2251,4585,8051,13005,19303,30212
20001,13720,10820,7939,5425,3485,2117,1214,619,449,317,360,570,1016,2427,4607,8179,13133,19232,30147
20234,13615,10773,7791,5266,3527,2157,1144,674,409,282,314,589,1149,2378,4574,8249,13219,19040,30381
20053,13731,10675,7957,5431,3394,1975,1149,791,457,289,333,534,1204,2339,4706,8195,13081,18923,30017
19755,13828,10780,8094,5396,3403,2033,1132,714,481,261,295,597,1104,2286,4419,8018,13460,19051,30608
19809,13773,10727,7919,5369,3385,2025,1238,703,418,270,306,541,1084,2198,4449,8237,13213,19386,30590
20293,14066,10639,7705,5253,3503,1971,1148,645,393,268,353,540,1049,2317,4499,8117,13223,18870,30999
20381,13887,10911,7721,5270,3375,2063,1183,640,401,281,311,513,998,2200,4311,7879,12952,19255,30715
20565,13932,10761,7836,5327,3299,2006,1071,668,392,342,334,433,1062,2265,4321,7922,13255,19259,30660
20293,14071,11049,7748,5255,3158,1981,1113,645,405,269,272,457,1029,2139,4319,8114,13102,19511,30855
20417,14252,11118,7627,5060,3091,1910,1089,616,378,256,316,515,1018,2370,4482,8066,13347,19189,30667
20650,14206,10961,7834,4937,3137,1859,1035,616,363,265,323,513,1062,2470,4517,8076,13404,19127,30221
20718,14225,10837,7879,5051,2944,1800,1080,618,353,255,243,544,1118,2248,4658,8149,13267,19328,30167
20643,14153,11054,7714,4943,3070,1853,984,563,298,197,307,527,1174,2331,4530,8271,13458,19204,30316
20628,13883,10917,7945,5216,3245,1784,1009,613,346,244,288,497,1081,2434,4595,8246,13267,19035,30455
20122,14100,10941,7894,5364,3327,1856,1068,565,331,249,354,616,1161,2263,4553,8207,13362,19035,30445
20316,14034,10876,7702,5203,3187,1925,1100,629,402,306,315,598,1113,2270,4105,8027,13105,19673,30952
20427,13969,10819,7705,5382,3381,1829,1183,701,417,318,341,537,1132,2193,4302,7746,13199,19366,30908
20507,14076,10657,7765,5278,3299,1899,1126,674,469,339,315,519,973,2259,4342,8176,13253,19034,30631
20492,13659,10900,7864,5169,3288,2154,1207,700,454,306,342,497,1174,2347,4390,7731,12898,19421,30878
19840,13869,11090,7879,5163,3304,2066,1217,808,446,339,275,541,1100,2214,4414,7985,13546,19694,30198
19927,13676,10953,7861,5120,3237,2089,1306,817,469,343,341,537,1075,2342,4682,8255,13414,19305,29609
20256,13855,10710,7747,5285,3368,1987,1228,777,471,361,361,593,1074,2388,4703,8165,13512,19104,29634
19913,14021,10862,7793,5349,3305,2053,1205,773,568,384,346,566,1103,2235,4463,8099,13359,19248,29946
20252,14018,10731,7892,5322,3138,2048,1171,740,473,340,379,513,1152,2367,4639,8248,12984,18793,30413
20332,13826,10959,7763,5182,3400,1983,1107,724,433,323,315,501,1114,2330,4520,8186,13011,18763,30664
20262,13888,10566,7839,5278,3330,2020,1158,659,395,294,297,539,1123,2331,4553,8321,13123,18940,30274
20018,14135,10898,7603,5330,3306,1991,1238,751,357,254,275,543,1117,2336,4591,8236,13189,19067,30346
20381,14203,10808,7672,5116,3252,1959,1158,702,343,261,330,550,1124,2212,4551,8219,13072,19147,30693
20514,14303,10652,7704,5103,3267,2048,1086,607,374,256,296,500,1073,2148,4441,8531,13614,18825,30127
20734,14096,10873,7757,5215,3239,1916,1078,581,355,245,298,532,1258,2321,4503,8341,13210,18905,30355
20644,14039,10889,7805,5239,3244,1887,1087,624,309,267,291,527,1188,2455,4504,8020,13233,18867,30477
20398,14126,11068,7901,5252,3334,1939,1011,583,352,234,273,568,1159,2324,4590,8248,13048,19317,30030
20356,14020,10893,7746,5275,3386,1931,1109,693,403,279,314,572,1138,2407,4793,8151,13052,19078,29648
20208,13896,11011,7801,5207,3363,1994,1124,644,363,269,322,559,1049,2297,4575,8419,13324,19331,29692
20574,13980,10757,7819,5171,3261,1978,1149,608,345,283,278,495,1070,2298,4525,8356,13182,19319,30118
20333,14165,10905,7835,5015,3300,2084,1177,685,374,237,248,526,1136,2292,4820,8206,13193,19125,30077
20665,13932,10882,7985,5055,3369,1997,1129,663,369,213,272,478,1112,2349,4451,8003,13025,19204,30621
20355,14115,10973,7710,5288,3313,1915,1176,638,347,260,268,499,1176,2376,4326,8008,13273,19467,30243
20707,13855,10904,7881,5024,3257,1918,1166,599,363,243,325,584,1255,2338,4240,8012,13243,19327,30449
20552,14055,10646,7774,5289,3227,1892,1196,631,364,268,314,519,1098,2336,4424,7882,13526,19325,30443
20639,13924,10647,7858,5112,3155,1941,1184,632,336,275,339,573,1153,2261,4226,8042,13423,19161,30697
19952,14113,11114,7945,5269,3365,1934,1084,552,382,246,255,579,1123,2302,4323,8285,13198,18956,30501
19843,14093,11109,8008,5094,3203,1878,1114,650,351,313,284,528,1170,2316,4646,8300,13302,19100,30317
19702,14135,11121,7965,5355,3253,1885,1089,600,382,215,240,506,1137,2381,4681,8442,13179,19296,30263
19757,13735,11010,8234,5505,3366,1894,1145,643,383,249,265,572,1146,2470,4864,8625,13218,19127,29665
19632,13865,10804,8131,5384,3480,2087,1114,610,337,248,331,566,1153,2412,4852,8394,13484,19306,29283
19867,13540,10894,8250,5384,3616,2084,1130,555,351,250,364,552,1105,2416,4786,8280,13442,19097,29522
19648,13656,10925,8253,5584,3579,2086,1139,552,300,293,328,580,1072,2414,4690,8313,13242,19393,29579
19537,13668,10879,8036,5383,3484,2165,1167,642,314,195,280,576,1209,2326,4797,8485,13393,18905,30125
19753,13662,10886,8084,5562,3598,2112,1103,638,324,196,341,630,1222,2326,4548,8194,13052,19237,30267
19594,13454,10962,7983,5613,3762,2141,1211,687,401,305,344,579,1187,2223,4600,7913,12964,19155,30527
19637,13475,10819,7938,5516,3716,2219,1331,719,396,335,403,613,1178,2354,4290,8059,13236,19071,30389
19392,13417,10916,8208,5508,3613,2132,1331,720,369,375,369,614,1074,2309,4554,8174,13184,19082,30065
19344,13326,10935,8188,5410,3586,2149,1242,713,409,281,361,577,1115,2161,4671,8373,13086,19048,30609
19153,13734,10745,7949,5587,3510,2174,1296,728,421,308,337,563,1164,2427,4798,8246,13225,18876,30411
19443,13748,10867,7818,5274,3507,2228,1215,713,417,286,305,479,1128,2492,4638,7898,13020,19263,30783
19369,13796,10904,7864,5382,3482,2276,1234,685,449,313,318,586,1072,2249,4564,8066,13020,19111,30657
19828,13769,10655,7763,5378,3548,2225,1264,712,426,305,361,535,1173,2374,4536,8145,13094,19333,30388
19888,13586,10774,7746,5416,3461,2112,1315,650,421,364,394,595,1196,2220,4343,7932,13383,19261,30705
19868,13783,10737,7740,5561,3412,2152,1267,734,429,343,368,583,1179,2129,4287,7989,13453,19277,30345
19950,13442,10708,7905,5567,3630,2366,1266,695,388,272,362,614,1225,2239,4184,7843,12786,19482,30627
19833,13730,10718,8005,5475,3555,2176,1264,705,462,289,341,539,1125,2255,4286,7911,13197,19251,30455
19779,13686,10919,7949,5476,3438,2184,1239,619,391,311,341,577,1100,2157,4272,7723,12950,19370,31015
20046,13598,10765,7889,5353,3525,2129,1240,677,431,319,370,488,1038,2098,4223,7604,13105,19324,31324
20126,13873,10790,7711,5423,3427,2124,1143,687,394,304,269,467,1085,2146,4319,7677,13121,19476,31308
20069,13888,10809,7758,5368,3368,2064,1179,649,394,279,324,504,1005,2266,4359,7810,13463,19016,30968
20093,13760,10705,7887,5326,3528,1940,1098,637,385,280,327,497,1020,2284,4395,8177,13104,19541,30584
20015,13577,10728,7955,5591,3527,2089,1108,595,381,266,321,539,1064,2322,4374,7941,13092,19188,31153
20028,13929,10654,7839,5285,3362,2034,1069,626,383,271,326,598,1196,2320,4353,7817,13006,19182,31335
20240,13958,10688,7579,5023,3384,1989,1140,582,358,314,319,648,1121,2136,4113,7899,12771,19195,30299
17632,12334,9681,7047,4617,2923,1664,997,540,301,206,259,364,812,1876,4029,7669,12612,19137,30969
17478,11984,9495,6964,4379,2618,1453,876,498,302,210,211,385,911,2187,4225,7917,13255,20045,32851
17829,12070,9476,6722,4348,2467,1363,793,411,208,168,222,391,901,1978,4014,7546,13145,20223,33211
18056,12196,9267,6572,4284,2348,1407,762,422,225,144,206,441,853,1793,3958,7416,13168,20247,33806
18208,12274,9180,6499,4343,2523,1331,705,408,221,134,152,351,862,1742,3707,7459,13286,20443,33772
18375,12356,9595,6643,4120,2335,1368,764,382,202,161,158,320,677,1704,3773,7671,13140,20180,33629
18631,12489,9506,6395,4094,2446,1292,660,370,187,108,115,312,594,1501,3908,7622,13308,20428,33528
19187,12643,9254,6288,3895,2240,1401,666,300,174,86,126,251,804,1697,3779,7556,13018,20278,34360
19729,12807,9568,6323,3914,2219,1196,642,332,204,130,124,275,841,1731,3739,7435,13230,20279,33396
19866,12877,9561,6352,4050,2299,1272,608,355,224,158,141,321,655,1682,3865,7379,12881,19876,33299
20451,13246,9970,6606,3958,2296,1237,560,280,227,167,236,412,775,1730,3592,7331,12669,19350,33037
20628,13776,9866,6682,4050,2327,1261,557,245,138,126,198,294,683,1615,3679,7097,12510,19611,33012
